time,id,longitude,lattitude,diameter,pressure,normal_pressure,is_online,on_pipe,coords
27,18,92116.15108,436325.5407,1,101,100,1,12,28992
27,19,92163.28931,436322.1312,1,98,100,1,11,28992
27,20,92165.59751,436322.9986,2,93,100,1,10,28992
27,21,92169.4782,436324.4569,1,104,100,1,9,28992
27,22,92110.09859,436302.1429,1.5,97,100,1,7,28992
27,23,92112.2674,436296.3715,1.5,100,100,1,7,28992
27,24,92130.19827,436302.8266,1.5,103,100,1,6,28992
27,25,92158.71169,436305.5121,1.5,97,100,1,6,28992
27,26,92202.72943,436331.1104,1,104,100,1,4,28992
27,27,92217.33968,436324.8211,1.5,103,100,1,3,28992
27,28,92232.98589,436303.1488,1.5,106,100,1,3,28992
27,29,92173.45139,436299.3301,1.5,96,100,1,5,28992
27,30,92247.61172,436262.1376,2,108,100,1,1,28992
27,31,92186.87709,436263.603,1.5,104,100,1,5,28992
27,32,92190.56285,436264.988,1,102,100,1,4,28992
27,33,92198.33024,436244.1301,1.5,107,100,1,2,28992
28,0,92110.84339,436371.2387,1,126,100,1,12,28992
28,1,92062.79703,436448.6712,1.5,111,100,1,19,28992
28,2,92139.02588,436454.7468,2,102,100,1,16,28992
28,3,92148.62344,436448.8276,1,100,100,1,21,28992
28,4,92151.50189,436449.9093,1,103,100,1,14,28992
28,5,92154.11776,436450.8923,2,88,100,1,13,28992
28,6,92073.95777,436420.7694,1.5,104,100,1,17,28992
28,7,92069.22172,436406.1671,1.5,96,100,1,17,28992
28,8,92082.54751,436400.1265,1.5,104,100,1,15,28992
28,9,92080.39375,436345.4752,1,98,100,1,18,28992
28,10,92146.54553,436383.4084,1,88,100,1,14,28992
28,11,92147.43424,436381.0434,2,89,100,1,13,28992
28,12,92129.12934,436378.1102,1,103,100,1,20,28992
28,13,92130.01078,436375.7647,1.5,96,100,1,15,28992
28,14,92130.74601,436373.8081,2,99,100,1,8,28992
28,15,92135.00831,436362.4657,1,100,100,1,9,28992
28,16,92209.03947,436347.1462,2,98,100,1,8,28992
28,17,92104.04564,436332.0832,1,89,100,1,11,28992
28,18,92116.15108,436325.5407,1,92,100,1,12,28992
28,19,92163.28931,436322.1312,1,99,100,1,11,28992
28,20,92165.59751,436322.9986,2,98,100,1,10,28992
28,21,92169.4782,436324.4569,1,96,100,1,9,28992
28,22,92110.09859,436302.1429,1.5,100,100,1,7,28992
28,23,92112.2674,436296.3715,1.5,96,100,1,7,28992
28,24,92130.19827,436302.8266,1.5,95,100,1,6,28992
28,25,92158.71169,436305.5121,1.5,95,100,1,6,28992
28,26,92202.72943,436331.1104,1,93,100,1,4,28992
28,27,92217.33968,436324.8211,1.5,94,100,1,3,28992
28,28,92232.98589,436303.1488,1.5,97,100,1,3,28992
28,29,92173.45139,436299.3301,1.5,104,100,1,5,28992
28,30,92247.61172,436262.1376,2,100,100,1,1,28992
28,31,92186.87709,436263.603,1.5,94,100,1,5,28992
28,32,92190.56285,436264.988,1,101,100,1,4,28992
28,33,92198.33024,436244.1301,1.5,91,100,1,2,28992
29,0,92110.84339,436371.2387,1,125,100,1,12,28992
29,1,92062.79703,436448.6712,1.5,99,100,1,19,28992
29,2,92139.02588,436454.7468,2,99,100,1,16,28992
29,3,92148.62344,436448.8276,1,97,100,1,21,28992
29,4,92151.50189,436449.9093,1,91,100,1,14,28992
29,5,92154.11776,436450.8923,2,93,100,1,13,28992
29,6,92073.95777,436420.7694,1.5,98,100,1,17,28992
29,7,92069.22172,436406.1671,1.5,103,100,1,17,28992
29,8,92082.54751,436400.1265,1.5,104,100,1,15,28992
29,9,92080.39375,436345.4752,1,102,100,1,18,28992
29,10,92146.54553,436383.4084,1,97,100,1,14,28992
29,11,92147.43424,436381.0434,2,94,100,1,13,28992
29,12,92129.12934,436378.1102,1,104,100,1,20,28992
29,13,92130.01078,436375.7647,1.5,98,100,1,15,28992
29,14,92130.74601,436373.8081,2,110,100,1,8,28992
29,15,92135.00831,436362.4657,1,111,100,1,9,28992
29,16,92209.03947,436347.1462,2,94,100,1,8,28992
29,17,92104.04564,436332.0832,1,95,100,1,11,28992
29,18,92116.15108,436325.5407,1,99,100,1,12,28992
29,19,92163.28931,436322.1312,1,99,100,1,11,28992
29,20,92165.59751,436322.9986,2,90,100,1,10,28992
29,21,92169.4782,436324.4569,1,101,100,1,9,28992
29,22,92110.09859,436302.1429,1.5,97,100,1,7,28992
29,23,92112.2674,436296.3715,1.5,96,100,1,7,28992
29,24,92130.19827,436302.8266,1.5,95,100,1,6,28992
29,25,92158.71169,436305.5121,1.5,96,100,1,6,28992
29,26,92202.72943,436331.1104,1,99,100,1,4,28992
29,27,92217.33968,436324.8211,1.5,97,100,1,3,28992
29,28,92232.98589,436303.1488,1.5,102,100,1,3,28992
29,29,92173.45139,436299.3301,1.5,90,100,1,5,28992
29,30,92247.61172,436262.1376,2,101,100,1,1,28992
29,31,92186.87709,436263.603,1.5,95,100,1,5,28992
29,32,92190.56285,436264.988,1,93,100,1,4,28992
29,33,92198.33024,436244.1301,1.5,93,100,1,2,28992
30,0,92110.84339,436371.2387,1,124,100,1,12,28992
30,1,92062.79703,436448.6712,1.5,106,100,1,19,28992
30,2,92139.02588,436454.7468,2,99,100,1,16,28992
30,3,92148.62344,436448.8276,1,99,100,1,21,28992
30,4,92151.50189,436449.9093,1,103,100,1,14,28992
30,5,92154.11776,436450.8923,2,109,100,1,13,28992
30,6,92073.95777,436420.7694,1.5,99,100,1,17,28992
30,7,92069.22172,436406.1671,1.5,95,100,1,17,28992
30,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
30,9,92080.39375,436345.4752,1,102,100,1,18,28992
30,10,92146.54553,436383.4084,1,102,100,1,14,28992
30,11,92147.43424,436381.0434,2,105,100,1,13,28992
30,12,92129.12934,436378.1102,1,101,100,1,20,28992
30,13,92130.01078,436375.7647,1.5,96,100,1,15,28992
30,14,92130.74601,436373.8081,2,99,100,1,8,28992
30,15,92135.00831,436362.4657,1,92,100,1,9,28992
30,16,92209.03947,436347.1462,2,100,100,1,8,28992
30,17,92104.04564,436332.0832,1,103,100,1,11,28992
30,18,92116.15108,436325.5407,1,99,100,1,12,28992
30,19,92163.28931,436322.1312,1,106,100,1,11,28992
30,20,92165.59751,436322.9986,2,105,100,1,10,28992
30,21,92169.4782,436324.4569,1,99,100,1,9,28992
30,22,92110.09859,436302.1429,1.5,103,100,1,7,28992
30,23,92112.2674,436296.3715,1.5,93,100,1,7,28992
30,24,92130.19827,436302.8266,1.5,102,100,1,6,28992
30,25,92158.71169,436305.5121,1.5,104,100,1,6,28992
30,26,92202.72943,436331.1104,1,103,100,1,4,28992
30,27,92217.33968,436324.8211,1.5,94,100,1,3,28992
30,28,92232.98589,436303.1488,1.5,100,100,1,3,28992
30,29,92173.45139,436299.3301,1.5,97,100,1,5,28992
30,30,92247.61172,436262.1376,2,103,100,1,1,28992
30,31,92186.87709,436263.603,1.5,107,100,1,5,28992
30,32,92190.56285,436264.988,1,104,100,1,4,28992
30,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
31,0,92110.84339,436371.2387,1,128,100,1,12,28992
31,1,92062.79703,436448.6712,1.5,107,100,1,19,28992
31,2,92139.02588,436454.7468,2,91,100,1,16,28992
31,3,92148.62344,436448.8276,1,107,100,1,21,28992
31,4,92151.50189,436449.9093,1,109,100,1,14,28992
31,5,92154.11776,436450.8923,2,90,100,1,13,28992
31,6,92073.95777,436420.7694,1.5,96,100,1,17,28992
31,7,92069.22172,436406.1671,1.5,108,100,1,17,28992
31,8,92082.54751,436400.1265,1.5,107,100,1,15,28992
31,9,92080.39375,436345.4752,1,99,100,1,18,28992
31,10,92146.54553,436383.4084,1,99,100,1,14,28992
31,11,92147.43424,436381.0434,2,97,100,1,13,28992
31,12,92129.12934,436378.1102,1,104,100,1,20,28992
31,13,92130.01078,436375.7647,1.5,99,100,1,15,28992
31,14,92130.74601,436373.8081,2,98,100,1,8,28992
31,15,92135.00831,436362.4657,1,104,100,1,9,28992
31,16,92209.03947,436347.1462,2,92,100,1,8,28992
31,17,92104.04564,436332.0832,1,102,100,1,11,28992
31,18,92116.15108,436325.5407,1,98,100,1,12,28992
31,19,92163.28931,436322.1312,1,101,100,1,11,28992
31,20,92165.59751,436322.9986,2,102,100,1,10,28992
31,21,92169.4782,436324.4569,1,104,100,1,9,28992
31,22,92110.09859,436302.1429,1.5,100,100,1,7,28992
31,23,92112.2674,436296.3715,1.5,104,100,1,7,28992
31,24,92130.19827,436302.8266,1.5,97,100,1,6,28992
31,25,92158.71169,436305.5121,1.5,89,100,1,6,28992
31,26,92202.72943,436331.1104,1,94,100,1,4,28992
31,27,92217.33968,436324.8211,1.5,102,100,1,3,28992
31,28,92232.98589,436303.1488,1.5,93,100,1,3,28992
31,29,92173.45139,436299.3301,1.5,98,100,1,5,28992
31,30,92247.61172,436262.1376,2,90,100,1,1,28992
31,31,92186.87709,436263.603,1.5,102,100,1,5,28992
31,32,92190.56285,436264.988,1,96,100,1,4,28992
31,33,92198.33024,436244.1301,1.5,105,100,1,2,28992
32,0,92110.84339,436371.2387,1,127,100,1,12,28992
32,1,92062.79703,436448.6712,1.5,90,100,1,19,28992
32,2,92139.02588,436454.7468,2,103,100,1,16,28992
32,3,92148.62344,436448.8276,1,100,100,1,21,28992
32,4,92151.50189,436449.9093,1,99,100,1,14,28992
32,5,92154.11776,436450.8923,2,95,100,1,13,28992
32,6,92073.95777,436420.7694,1.5,101,100,1,17,28992
32,7,92069.22172,436406.1671,1.5,104,100,1,17,28992
32,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
32,9,92080.39375,436345.4752,1,97,100,1,18,28992
32,10,92146.54553,436383.4084,1,110,100,1,14,28992
32,11,92147.43424,436381.0434,2,95,100,1,13,28992
32,12,92129.12934,436378.1102,1,95,100,1,20,28992
32,13,92130.01078,436375.7647,1.5,96,100,1,15,28992
32,14,92130.74601,436373.8081,2,107,100,1,8,28992
32,15,92135.00831,436362.4657,1,95,100,1,9,28992
32,16,92209.03947,436347.1462,2,102,100,1,8,28992
32,17,92104.04564,436332.0832,1,94,100,1,11,28992
32,18,92116.15108,436325.5407,1,93,100,1,12,28992
32,19,92163.28931,436322.1312,1,93,100,1,11,28992
32,20,92165.59751,436322.9986,2,103,100,1,10,28992
32,21,92169.4782,436324.4569,1,95,100,1,9,28992
32,22,92110.09859,436302.1429,1.5,98,100,1,7,28992
32,23,92112.2674,436296.3715,1.5,92,100,1,7,28992
32,24,92130.19827,436302.8266,1.5,100,100,1,6,28992
32,25,92158.71169,436305.5121,1.5,103,100,1,6,28992
32,26,92202.72943,436331.1104,1,101,100,1,4,28992
32,27,92217.33968,436324.8211,1.5,97,100,1,3,28992
32,28,92232.98589,436303.1488,1.5,95,100,1,3,28992
32,29,92173.45139,436299.3301,1.5,97,100,1,5,28992
32,30,92247.61172,436262.1376,2,105,100,1,1,28992
32,31,92186.87709,436263.603,1.5,103,100,1,5,28992
32,32,92190.56285,436264.988,1,101,100,1,4,28992
32,33,92198.33024,436244.1301,1.5,101,100,1,2,28992
33,0,92110.84339,436371.2387,1,125,100,1,12,28992
33,1,92062.79703,436448.6712,1.5,99,100,1,19,28992
33,2,92139.02588,436454.7468,2,105,100,1,16,28992
33,3,92148.62344,436448.8276,1,94,100,1,21,28992
33,4,92151.50189,436449.9093,1,100,100,1,14,28992
33,5,92154.11776,436450.8923,2,93,100,1,13,28992
33,6,92073.95777,436420.7694,1.5,97,100,1,17,28992
33,7,92069.22172,436406.1671,1.5,104,100,1,17,28992
33,8,92082.54751,436400.1265,1.5,100,100,1,15,28992
33,9,92080.39375,436345.4752,1,98,100,1,18,28992
33,10,92146.54553,436383.4084,1,105,100,1,14,28992
33,11,92147.43424,436381.0434,2,94,100,1,13,28992
33,12,92129.12934,436378.1102,1,101,100,1,20,28992
33,13,92130.01078,436375.7647,1.5,94,100,1,15,28992
33,14,92130.74601,436373.8081,2,101,100,1,8,28992
33,15,92135.00831,436362.4657,1,93,100,1,9,28992
33,16,92209.03947,436347.1462,2,99,100,1,8,28992
33,17,92104.04564,436332.0832,1,104,100,1,11,28992
33,18,92116.15108,436325.5407,1,99,100,1,12,28992
33,19,92163.28931,436322.1312,1,103,100,1,11,28992
33,20,92165.59751,436322.9986,2,105,100,1,10,28992
33,21,92169.4782,436324.4569,1,94,100,1,9,28992
33,22,92110.09859,436302.1429,1.5,99,100,1,7,28992
33,23,92112.2674,436296.3715,1.5,104,100,1,7,28992
33,24,92130.19827,436302.8266,1.5,101,100,1,6,28992
33,25,92158.71169,436305.5121,1.5,101,100,1,6,28992
33,26,92202.72943,436331.1104,1,98,100,1,4,28992
33,27,92217.33968,436324.8211,1.5,95,100,1,3,28992
33,28,92232.98589,436303.1488,1.5,92,100,1,3,28992
33,29,92173.45139,436299.3301,1.5,98,100,1,5,28992
33,30,92247.61172,436262.1376,2,99,100,1,1,28992
33,31,92186.87709,436263.603,1.5,88,100,1,5,28992
33,32,92190.56285,436264.988,1,99,100,1,4,28992
33,33,92198.33024,436244.1301,1.5,99,100,1,2,28992
34,0,92110.84339,436371.2387,1,124,100,1,12,28992
34,1,92062.79703,436448.6712,1.5,102,100,1,19,28992
34,2,92139.02588,436454.7468,2,91,100,1,16,28992
34,3,92148.62344,436448.8276,1,92,100,1,21,28992
34,4,92151.50189,436449.9093,1,94,100,1,14,28992
34,5,92154.11776,436450.8923,2,102,100,1,13,28992
34,6,92073.95777,436420.7694,1.5,102,100,1,17,28992
34,7,92069.22172,436406.1671,1.5,98,100,1,17,28992
34,8,92082.54751,436400.1265,1.5,94,100,1,15,28992
34,9,92080.39375,436345.4752,1,107,100,1,18,28992
34,10,92146.54553,436383.4084,1,96,100,1,14,28992
34,11,92147.43424,436381.0434,2,102,100,1,13,28992
34,12,92129.12934,436378.1102,1,93,100,1,20,28992
34,13,92130.01078,436375.7647,1.5,105,100,1,15,28992
34,14,92130.74601,436373.8081,2,103,100,1,8,28992
34,15,92135.00831,436362.4657,1,99,100,1,9,28992
34,16,92209.03947,436347.1462,2,99,100,1,8,28992
34,17,92104.04564,436332.0832,1,101,100,1,11,28992
34,18,92116.15108,436325.5407,1,95,100,1,12,28992
34,19,92163.28931,436322.1312,1,101,100,1,11,28992
34,20,92165.59751,436322.9986,2,95,100,1,10,28992
34,21,92169.4782,436324.4569,1,102,100,1,9,28992
34,22,92110.09859,436302.1429,1.5,101,100,1,7,28992
34,23,92112.2674,436296.3715,1.5,96,100,1,7,28992
34,24,92130.19827,436302.8266,1.5,96,100,1,6,28992
34,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
34,26,92202.72943,436331.1104,1,103,100,1,4,28992
34,27,92217.33968,436324.8211,1.5,105,100,1,3,28992
34,28,92232.98589,436303.1488,1.5,104,100,1,3,28992
34,29,92173.45139,436299.3301,1.5,91,100,1,5,28992
34,30,92247.61172,436262.1376,2,101,100,1,1,28992
34,31,92186.87709,436263.603,1.5,101,100,1,5,28992
34,32,92190.56285,436264.988,1,103,100,1,4,28992
34,33,92198.33024,436244.1301,1.5,106,100,1,2,28992
35,0,92110.84339,436371.2387,1,126,100,1,12,28992
35,1,92062.79703,436448.6712,1.5,98,100,1,19,28992
35,2,92139.02588,436454.7468,2,106,100,1,16,28992
35,3,92148.62344,436448.8276,1,100,100,1,21,28992
35,4,92151.50189,436449.9093,1,97,100,1,14,28992
35,5,92154.11776,436450.8923,2,100,100,1,13,28992
35,6,92073.95777,436420.7694,1.5,100,100,1,17,28992
35,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
35,8,92082.54751,436400.1265,1.5,109,100,1,15,28992
35,9,92080.39375,436345.4752,1,99,100,1,18,28992
35,10,92146.54553,436383.4084,1,100,100,1,14,28992
35,11,92147.43424,436381.0434,2,107,100,1,13,28992
35,12,92129.12934,436378.1102,1,100,100,1,20,28992
35,13,92130.01078,436375.7647,1.5,108,100,1,15,28992
35,14,92130.74601,436373.8081,2,93,100,1,8,28992
35,15,92135.00831,436362.4657,1,103,100,1,9,28992
35,16,92209.03947,436347.1462,2,101,100,1,8,28992
35,17,92104.04564,436332.0832,1,96,100,1,11,28992
35,18,92116.15108,436325.5407,1,106,100,1,12,28992
35,19,92163.28931,436322.1312,1,88,100,1,11,28992
35,20,92165.59751,436322.9986,2,96,100,1,10,28992
35,21,92169.4782,436324.4569,1,93,100,1,9,28992
35,22,92110.09859,436302.1429,1.5,90,100,1,7,28992
35,23,92112.2674,436296.3715,1.5,92,100,1,7,28992
35,24,92130.19827,436302.8266,1.5,92,100,1,6,28992
35,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
35,26,92202.72943,436331.1104,1,104,100,1,4,28992
35,27,92217.33968,436324.8211,1.5,100,100,1,3,28992
35,28,92232.98589,436303.1488,1.5,101,100,1,3,28992
35,29,92173.45139,436299.3301,1.5,104,100,1,5,28992
35,30,92247.61172,436262.1376,2,104,100,1,1,28992
35,31,92186.87709,436263.603,1.5,100,100,1,5,28992
35,32,92190.56285,436264.988,1,102,100,1,4,28992
35,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
36,0,92110.84339,436371.2387,1,123,100,1,12,28992
36,1,92062.79703,436448.6712,1.5,93,100,1,19,28992
36,2,92139.02588,436454.7468,2,104,100,1,16,28992
36,3,92148.62344,436448.8276,1,100,100,1,21,28992
36,4,92151.50189,436449.9093,1,104,100,1,14,28992
36,5,92154.11776,436450.8923,2,102,100,1,13,28992
36,6,92073.95777,436420.7694,1.5,107,100,1,17,28992
36,7,92069.22172,436406.1671,1.5,102,100,1,17,28992
36,8,92082.54751,436400.1265,1.5,105,100,1,15,28992
36,9,92080.39375,436345.4752,1,107,100,1,18,28992
36,10,92146.54553,436383.4084,1,109,100,1,14,28992
36,11,92147.43424,436381.0434,2,97,100,1,13,28992
36,12,92129.12934,436378.1102,1,111,100,1,20,28992
36,13,92130.01078,436375.7647,1.5,102,100,1,15,28992
36,14,92130.74601,436373.8081,2,105,100,1,8,28992
36,15,92135.00831,436362.4657,1,101,100,1,9,28992
36,16,92209.03947,436347.1462,2,95,100,1,8,28992
36,17,92104.04564,436332.0832,1,97,100,1,11,28992
36,18,92116.15108,436325.5407,1,100,100,1,12,28992
36,19,92163.28931,436322.1312,1,102,100,1,11,28992
36,20,92165.59751,436322.9986,2,99,100,1,10,28992
36,21,92169.4782,436324.4569,1,96,100,1,9,28992
36,22,92110.09859,436302.1429,1.5,105,100,1,7,28992
36,23,92112.2674,436296.3715,1.5,105,100,1,7,28992
36,24,92130.19827,436302.8266,1.5,89,100,1,6,28992
36,25,92158.71169,436305.5121,1.5,109,100,1,6,28992
36,26,92202.72943,436331.1104,1,100,100,1,4,28992
36,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
36,28,92232.98589,436303.1488,1.5,110,100,1,3,28992
36,29,92173.45139,436299.3301,1.5,107,100,1,5,28992
36,30,92247.61172,436262.1376,2,103,100,1,1,28992
36,31,92186.87709,436263.603,1.5,105,100,1,5,28992
36,32,92190.56285,436264.988,1,100,100,1,4,28992
36,33,92198.33024,436244.1301,1.5,105,100,1,2,28992
37,0,92110.84339,436371.2387,1,125,100,1,12,28992
37,1,92062.79703,436448.6712,1.5,90,100,1,19,28992
37,2,92139.02588,436454.7468,2,96,100,1,16,28992
37,3,92148.62344,436448.8276,1,94,100,1,21,28992
37,4,92151.50189,436449.9093,1,96,100,1,14,28992
37,5,92154.11776,436450.8923,2,97,100,1,13,28992
37,6,92073.95777,436420.7694,1.5,101,100,1,17,28992
37,7,92069.22172,436406.1671,1.5,108,100,1,17,28992
37,8,92082.54751,436400.1265,1.5,102,100,1,15,28992
37,9,92080.39375,436345.4752,1,93,100,1,18,28992
37,10,92146.54553,436383.4084,1,107,100,1,14,28992
37,11,92147.43424,436381.0434,2,88,100,1,13,28992
37,12,92129.12934,436378.1102,1,93,100,1,20,28992
37,13,92130.01078,436375.7647,1.5,102,100,1,15,28992
37,14,92130.74601,436373.8081,2,100,100,1,8,28992
37,15,92135.00831,436362.4657,1,96,100,1,9,28992
37,16,92209.03947,436347.1462,2,100,100,1,8,28992
37,17,92104.04564,436332.0832,1,91,100,1,11,28992
37,18,92116.15108,436325.5407,1,99,100,1,12,28992
37,19,92163.28931,436322.1312,1,101,100,1,11,28992
37,20,92165.59751,436322.9986,2,93,100,1,10,28992
37,21,92169.4782,436324.4569,1,97,100,1,9,28992
37,22,92110.09859,436302.1429,1.5,96,100,1,7,28992
37,23,92112.2674,436296.3715,1.5,97,100,1,7,28992
37,24,92130.19827,436302.8266,1.5,97,100,1,6,28992
37,25,92158.71169,436305.5121,1.5,100,100,1,6,28992
37,26,92202.72943,436331.1104,1,103,100,1,4,28992
37,27,92217.33968,436324.8211,1.5,103,100,1,3,28992
37,28,92232.98589,436303.1488,1.5,100,100,1,3,28992
37,29,92173.45139,436299.3301,1.5,99,100,1,5,28992
37,30,92247.61172,436262.1376,2,102,100,1,1,28992
37,31,92186.87709,436263.603,1.5,108,100,1,5,28992
37,32,92190.56285,436264.988,1,96,100,1,4,28992
37,33,92198.33024,436244.1301,1.5,97,100,1,2,28992
38,0,92110.84339,436371.2387,1,124,100,1,12,28992
38,1,92062.79703,436448.6712,1.5,104,100,1,19,28992
38,2,92139.02588,436454.7468,2,98,100,1,16,28992
38,3,92148.62344,436448.8276,1,100,100,1,21,28992
38,4,92151.50189,436449.9093,1,99,100,1,14,28992
38,5,92154.11776,436450.8923,2,112,100,1,13,28992
38,6,92073.95777,436420.7694,1.5,103,100,1,17,28992
38,7,92069.22172,436406.1671,1.5,100,100,1,17,28992
38,8,92082.54751,436400.1265,1.5,101,100,1,15,28992
38,9,92080.39375,436345.4752,1,93,100,1,18,28992
38,10,92146.54553,436383.4084,1,95,100,1,14,28992
38,11,92147.43424,436381.0434,2,90,100,1,13,28992
38,12,92129.12934,436378.1102,1,108,100,1,20,28992
38,13,92130.01078,436375.7647,1.5,99,100,1,15,28992
38,14,92130.74601,436373.8081,2,105,100,1,8,28992
38,15,92135.00831,436362.4657,1,103,100,1,9,28992
38,16,92209.03947,436347.1462,2,96,100,1,8,28992
38,17,92104.04564,436332.0832,1,105,100,1,11,28992
38,18,92116.15108,436325.5407,1,100,100,1,12,28992
38,19,92163.28931,436322.1312,1,98,100,1,11,28992
38,20,92165.59751,436322.9986,2,92,100,1,10,28992
38,21,92169.4782,436324.4569,1,108,100,1,9,28992
38,22,92110.09859,436302.1429,1.5,103,100,1,7,28992
38,23,92112.2674,436296.3715,1.5,100,100,1,7,28992
38,24,92130.19827,436302.8266,1.5,93,100,1,6,28992
38,25,92158.71169,436305.5121,1.5,88,100,1,6,28992
38,26,92202.72943,436331.1104,1,98,100,1,4,28992
38,27,92217.33968,436324.8211,1.5,101,100,1,3,28992
38,28,92232.98589,436303.1488,1.5,102,100,1,3,28992
38,29,92173.45139,436299.3301,1.5,102,100,1,5,28992
38,30,92247.61172,436262.1376,2,108,100,1,1,28992
38,31,92186.87709,436263.603,1.5,97,100,1,5,28992
38,32,92190.56285,436264.988,1,99,100,1,4,28992
38,33,92198.33024,436244.1301,1.5,98,100,1,2,28992
39,0,92110.84339,436371.2387,1,122,100,1,12,28992
39,1,92062.79703,436448.6712,1.5,92,100,1,19,28992
39,2,92139.02588,436454.7468,2,98,100,1,16,28992
39,3,92148.62344,436448.8276,1,95,100,1,21,28992
39,4,92151.50189,436449.9093,1,103,100,1,14,28992
39,5,92154.11776,436450.8923,2,96,100,1,13,28992
39,6,92073.95777,436420.7694,1.5,107,100,1,17,28992
39,7,92069.22172,436406.1671,1.5,91,100,1,17,28992
39,8,92082.54751,436400.1265,1.5,95,100,1,15,28992
39,9,92080.39375,436345.4752,1,102,100,1,18,28992
39,10,92146.54553,436383.4084,1,108,100,1,14,28992
39,11,92147.43424,436381.0434,2,99,100,1,13,28992
39,12,92129.12934,436378.1102,1,105,100,1,20,28992
39,13,92130.01078,436375.7647,1.5,107,100,1,15,28992
39,14,92130.74601,436373.8081,2,107,100,1,8,28992
39,15,92135.00831,436362.4657,1,103,100,1,9,28992
39,16,92209.03947,436347.1462,2,103,100,1,8,28992
39,17,92104.04564,436332.0832,1,99,100,1,11,28992
39,18,92116.15108,436325.5407,1,99,100,1,12,28992
39,19,92163.28931,436322.1312,1,103,100,1,11,28992
39,20,92165.59751,436322.9986,2,93,100,1,10,28992
39,21,92169.4782,436324.4569,1,101,100,1,9,28992
39,22,92110.09859,436302.1429,1.5,111,100,1,7,28992
39,23,92112.2674,436296.3715,1.5,102,100,1,7,28992
39,24,92130.19827,436302.8266,1.5,102,100,1,6,28992
39,25,92158.71169,436305.5121,1.5,103,100,1,6,28992
39,26,92202.72943,436331.1104,1,97,100,1,4,28992
39,27,92217.33968,436324.8211,1.5,103,100,1,3,28992
39,28,92232.98589,436303.1488,1.5,102,100,1,3,28992
39,29,92173.45139,436299.3301,1.5,97,100,1,5,28992
39,30,92247.61172,436262.1376,2,103,100,1,1,28992
39,31,92186.87709,436263.603,1.5,93,100,1,5,28992
39,32,92190.56285,436264.988,1,103,100,1,4,28992
39,33,92198.33024,436244.1301,1.5,110,100,1,2,28992
40,0,92110.84339,436371.2387,1,120,100,1,12,28992
40,1,92062.79703,436448.6712,1.5,101,100,1,19,28992
40,2,92139.02588,436454.7468,2,102,100,1,16,28992
40,3,92148.62344,436448.8276,1,101,100,1,21,28992
40,4,92151.50189,436449.9093,1,99,100,1,14,28992
40,5,92154.11776,436450.8923,2,96,100,1,13,28992
40,6,92073.95777,436420.7694,1.5,102,100,1,17,28992
40,7,92069.22172,436406.1671,1.5,97,100,1,17,28992
40,8,92082.54751,436400.1265,1.5,98,100,1,15,28992
40,9,92080.39375,436345.4752,1,102,100,1,18,28992
40,10,92146.54553,436383.4084,1,103,100,1,14,28992
40,11,92147.43424,436381.0434,2,96,100,1,13,28992
40,12,92129.12934,436378.1102,1,91,100,1,20,28992
40,13,92130.01078,436375.7647,1.5,106,100,1,15,28992
40,14,92130.74601,436373.8081,2,104,100,1,8,28992
40,15,92135.00831,436362.4657,1,99,100,1,9,28992
40,16,92209.03947,436347.1462,2,92,100,1,8,28992
40,17,92104.04564,436332.0832,1,92,100,1,11,28992
40,18,92116.15108,436325.5407,1,104,100,1,12,28992
40,19,92163.28931,436322.1312,1,104,100,1,11,28992
40,20,92165.59751,436322.9986,2,89,100,1,10,28992
40,21,92169.4782,436324.4569,1,97,100,1,9,28992
40,22,92110.09859,436302.1429,1.5,98,100,1,7,28992
40,23,92112.2674,436296.3715,1.5,97,100,1,7,28992
40,24,92130.19827,436302.8266,1.5,92,100,1,6,28992
40,25,92158.71169,436305.5121,1.5,96,100,1,6,28992
40,26,92202.72943,436331.1104,1,96,100,1,4,28992
40,27,92217.33968,436324.8211,1.5,98,100,1,3,28992
40,28,92232.98589,436303.1488,1.5,93,100,1,3,28992
40,29,92173.45139,436299.3301,1.5,102,100,1,5,28992
40,30,92247.61172,436262.1376,2,104,100,1,1,28992
40,31,92186.87709,436263.603,1.5,93,100,1,5,28992
40,32,92190.56285,436264.988,1,100,100,1,4,28992
40,33,92198.33024,436244.1301,1.5,110,100,1,2,28992
41,0,92110.84339,436371.2387,1,123,100,1,12,28992
41,1,92062.79703,436448.6712,1.5,99,100,1,19,28992
41,2,92139.02588,436454.7468,2,95,100,1,16,28992
41,3,92148.62344,436448.8276,1,100,100,1,21,28992
41,4,92151.50189,436449.9093,1,102,100,1,14,28992
41,5,92154.11776,436450.8923,2,94,100,1,13,28992
41,6,92073.95777,436420.7694,1.5,100,100,1,17,28992
41,7,92069.22172,436406.1671,1.5,97,100,1,17,28992
41,8,92082.54751,436400.1265,1.5,94,100,1,15,28992
41,9,92080.39375,436345.4752,1,105,100,1,18,28992
